RUN_ACCESSION	SAMN_ID	Month	Year	G_NUMBER	GENOME_NAME	NAME_ORIGINAL	NAME_ALT1	NAME_ALT2	N_NUMBER	PATIENT_ID	SEQ_MULTIPLE_LIBRARIES	PROVIDER	SEQ_FACILITY	PATH_ORIGINAL_FASTQS	LIBRARY_ID	DATE_SEQ	STATUS	FLAG_WARNING	WARNINGS	FASTQ_PATH	PATH_MAPPING_OUTPUT_V1	PATH_MAPPING_OUTPUT_V2	ANNEX_FILES	DATE_ISOLATION	COUNTRY_ISOLATION	COUNTRY_PATIENT_BIRTH	LINEAGE	SUBLINEAGE_GAGNEUX	SUBLINEAGE_COLL	GENOME_BASED_SPOLIGO	COMMENTS	CONTACT_PERSON	PROJECT.ID
SRR5073901	SAMN06055486	12	9	G23796	HCMC1089	SAMN06055486	SRX2392991	SRS1834444	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073901_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/79/6/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073902	SAMN06055605	10	9	G23797	HCMC1208	SAMN06055605	SRX2392992	SRS1834445	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073902_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/79/7/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073903	SAMN06055517	1	10	G23798	HCMC1120	SAMN06055517	SRX2392993	SRS1834446	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073903_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/79/8/	NA	NA	01.01.10 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073904	SAMN06055685	7	9	G23799	HCMC1288	SAMN06055685	SRX2392994	SRS1834447	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073904_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/79/9/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073905	SAMN06055405	12	9	G23800	HCMC1008	SAMN06055405	SRX2392995	SRS1834448	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073905_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/80/0/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073905	SAMN06055405	12	9	G23800	HCMC1008	SAMN06055405	SRX2392995	SRS1834448	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073905_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/80/0/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5073906	SAMN06055589	10	9	G23801	HCMC1192	SAMN06055589	SRX2392996	SRS1834449	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073906_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/80/1/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073907	SAMN06055708	7	9	G23802	HCMC1311	SAMN06055708	SRX2392997	SRS1834450	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073907_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/80/2/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073908	SAMN06055582	10	9	G23803	HCMC1185	SAMN06055582	SRX2392998	SRS1834451	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073908_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/80/3/	NA	NA	01.01.09 00:00	Vietnam	NA	L4	L4.5	L4.5	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073909	SAMN06055587	10	9	G23804	HCMC1190	SAMN06055587	SRX2392999	SRS1834452	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073909_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/80/4/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073910	SAMN06055765	5	9	G23805	HCMC1368	SAMN06055765	SRX2393000	SRS1834453	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073910_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/80/5/	NA	NA	01.01.09 00:00	Vietnam	NA	L4	L4.4	L4.4.2	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073911	SAMN06055525	10	9	G23806	HCMC1128	SAMN06055525	SRX2393001	SRS1834454	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073911_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/80/6/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073912	SAMN06055848	4	9	G23807	HCMC1451	SAMN06055848	SRX2393002	SRS1834455	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073912_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/80/7/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073912	SAMN06055848	4	9	G23807	HCMC1451	SAMN06055848	SRX2393002	SRS1834455	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073912_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/80/7/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5073913	SAMN06055865	3	9	G23808	HCMC1468	SAMN06055865	SRX2393003	SRS1834456	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073913_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/80/8/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073914	SAMN06055457	12	9	G23809	HCMC1060	SAMN06055457	SRX2393004	SRS1834457	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073914_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/80/9/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073915	SAMN06055625	8	9	G23810	HCMC1228	SAMN06055625	SRX2393005	SRS1834458	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073915_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/81/0/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5073915	SAMN06055625	8	9	G23810	HCMC1228	SAMN06055625	SRX2393005	SRS1834458	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073915_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/81/0/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073916	SAMN06055450	11	9	G23811	HCMC1053	SAMN06055450	SRX2393006	SRS1834459	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073916_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/81/1/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073917	SAMN06055845	5	9	G23812	HCMC1448	SAMN06055845	SRX2393007	SRS1834460	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073917_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/81/2/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073918	SAMN06055462	12	9	G23813	HCMC1065	SAMN06055462	SRX2393008	SRS1834461	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073918_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/81/3/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073919	SAMN06055597	11	9	G23814	HCMC1200	SAMN06055597	SRX2393009	SRS1834462	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073919_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/81/4/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5073919	SAMN06055597	11	9	G23814	HCMC1200	SAMN06055597	SRX2393009	SRS1834462	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073919_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/81/4/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073920	SAMN06055596	11	9	G23815	HCMC1199	SAMN06055596	SRX2393010	SRS1834463	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073920_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/81/5/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073921	SAMN06055733	6	9	G23816	HCMC1336	SAMN06055733	SRX2393011	SRS1834464	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073921_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/81/6/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073922	SAMN06055663	7	9	G23817	HCMC1266	SAMN06055663	SRX2393012	SRS1834465	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073922_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/81/7/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073923	SAMN06055851	4	9	G23818	HCMC1454	SAMN06055851	SRX2393013	SRS1834466	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073923_1.fastq.gz	NA	NA	7	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/81/8/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073924	SAMN06055754	6	9	G23819	HCMC1357	SAMN06055754	SRX2393014	SRS1834467	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073924_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/81/9/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073925	SAMN06055570	10	9	G23820	HCMC1173	SAMN06055570	SRX2393015	SRS1834468	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073925_1.fastq.gz	NA	NA	7	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/82/0/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073926	SAMN06055885	3	9	G23821	HCMC1488	SAMN06055885	SRX2393016	SRS1834469	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073926_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/82/1/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073926	SAMN06055885	3	9	G23821	HCMC1488	SAMN06055885	SRX2393016	SRS1834469	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073926_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/82/1/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5073927	SAMN06055860	4	9	G23822	HCMC1463	SAMN06055860	SRX2393017	SRS1834470	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073927_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/82/2/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073928	SAMN06055593	11	9	G23823	HCMC1196	SAMN06055593	SRX2393018	SRS1834471	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073928_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/82/3/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073929	SAMN06055864	3	9	G23824	HCMC1467	SAMN06055864	SRX2393019	SRS1834472	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073929_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/82/4/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073930	SAMN06055740	6	9	G23825	HCMC1343	SAMN06055740	SRX2393020	SRS1834473	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073930_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/82/5/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073930	SAMN06055740	6	9	G23825	HCMC1343	SAMN06055740	SRX2393020	SRS1834473	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073930_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/82/5/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.2.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5073931	SAMN06055807	7	9	G23826	HCMC1410	SAMN06055807	SRX2393021	SRS1834474	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073931_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/82/6/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073932	SAMN06055568	10	9	G23827	HCMC1171	SAMN06055568	SRX2393022	SRS1834475	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073932_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/82/7/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073932	SAMN06055568	10	9	G23827	HCMC1171	SAMN06055568	SRX2393022	SRS1834475	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073932_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/82/7/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5073933	SAMN06055626	8	9	G23828	HCMC1229	SAMN06055626	SRX2393023	SRS1834476	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073933_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/82/8/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073934	SAMN06055630	9	9	G23829	HCMC1233	SAMN06055630	SRX2393024	SRS1834479	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073934_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/82/9/	NA	NA	01.01.09 00:00	Vietnam	NA	L4	L4.10	L4.8	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073935	SAMN06055653	8	9	G23830	HCMC1256	SAMN06055653	SRX2393025	SRS1834477	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073935_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/83/0/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073936	SAMN06055539	10	9	G23831	HCMC1142	SAMN06055539	SRX2393026	SRS1834478	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073936_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/83/1/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073937	SAMN06092697	12	9	G23832	HCMC1000	SAMN06092697	SRX2393027	SRS1834480	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073937_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/83/2/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073938	SAMN06055536	10	9	G23833	HCMC1139	SAMN06055536	SRX2393028	SRS1834481	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073938_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/83/3/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073939	SAMN06055745	6	9	G23634	HCMC1348	SAMN06055745	SRX2393029	SRS1834482	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073939_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/63/4/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073939	SAMN06055745	6	9	G23634	HCMC1348	SAMN06055745	SRX2393029	SRS1834482	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073939_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/63/4/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5073940	SAMN06055847	4	9	G23635	HCMC1450	SAMN06055847	SRX2393030	SRS1834483	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073940_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/63/5/	NA	NA	01.01.09 00:00	Vietnam	NA	L4	L4.10	L4.8	NA	NA	Liliana Rutaihwa	MTB_clock
